session_id,customer_id,pages_viewed,time_on_site,device_type,traffic_source,session_date,converted,bounce,cart_additions,checkout_started,exit_page,browser,is_logged_in
40443,3669,5,477.0054269566925,tablet,paid,2022-12-13,0,0,0,0,checkout,Safari,1
40444,7185,3,257.21167060268044,tablet,email,2024-02-09,0,0,2,0,cart,Chrome,1
40445,6034,1,389.9700383501721,tablet,direct,2020-04-15,0,1,1,1,product,Chrome,1
40446,6431,2,382.48680552147255,mobile,organic,2023-01-15,0,0,2,1,cart,Safari,1
40447,6010,3,27.70765824927251,tablet,email,2023-07-31,0,0,0,0,checkout,Safari,0
40448,8607,2,301.7105175706939,tablet,paid,2021-05-30,0,0,2,1,checkout,Safari,1
40449,4054,3,334.78120139235136,tablet,email,2019-09-18,0,0,0,0,homepage,Chrome,1
40450,1095,6,118.4989895579252,mobile,direct,2024-08-30,0,1,3,0,product,Chrome,0
40451,5255,3,276.2421782199576,tablet,direct,2020-03-22,0,0,2,1,checkout,Edge,0
40452,5995,11,328.6980076896042,desktop,paid,2020-12-09,0,0,2,0,product,Chrome,1
40453,8658,5,210.72969273705883,tablet,organic,2020-12-06,0,0,2,1,homepage,Chrome,1
40454,729,5,35.073140214719736,desktop,direct,2024-05-04,0,0,1,0,homepage,Chrome,1
40455,5971,2,341.195287509249,tablet,paid,2022-04-14,0,1,0,0,cart,Chrome,1
40456,1824,2,422.48362372463725,tablet,direct,2021-03-19,0,0,0,0,product,Firefox,0
40457,6127,5,420.6720173690453,tablet,social,2021-12-23,0,0,1,0,homepage,Safari,1
40458,9681,2,53.37824020004881,desktop,email,2024-05-04,0,0,1,0,homepage,Chrome,1
40459,2463,5,184.8345238332149,desktop,organic,2019-10-15,0,1,2,0,cart,Chrome,0
40460,1598,6,121.381074030681,desktop,email,2021-05-01,0,0,1,1,homepage,Chrome,1
40461,9967,7,267.0750022084879,tablet,direct,2024-11-15,0,0,3,0,cart,Chrome,1
40462,4106,5,362.6808130328664,mobile,paid,2022-06-09,0,0,1,1,checkout,Chrome,0
40463,8193,5,301.4834716684419,desktop,direct,2020-07-04,1,0,3,1,checkout,Chrome,0
40464,6298,7,396.84105295226976,mobile,paid,2019-07-07,0,0,0,0,homepage,Chrome,1
40465,461,2,335.7527371142534,tablet,direct,2024-12-11,0,0,0,0,homepage,Safari,0
40466,4489,4,380.9138796871741,tablet,social,2023-12-09,0,0,1,1,cart,Edge,1
40467,6916,4,424.0845546017615,desktop,direct,2023-10-24,0,0,2,1,homepage,Chrome,1
40468,4248,4,119.44294332153086,mobile,paid,2022-04-01,0,1,0,0,checkout,Firefox,1
40469,5370,4,390.2830478367904,mobile,paid,2024-06-20,0,0,0,0,homepage,Chrome,1
40470,6049,1,172.49316570475202,tablet,email,2023-11-12,0,1,2,1,cart,Chrome,1
40471,1957,8,260.4819451560448,desktop,organic,2019-10-23,0,0,1,1,checkout,Chrome,1
40472,7414,4,202.84648365650935,mobile,email,2023-07-08,0,0,1,0,checkout,Chrome,1
40473,2786,6,377.1225905238836,mobile,social,2021-09-03,0,0,2,0,homepage,Chrome,1
40474,3291,6,155.77918026867977,desktop,email,2020-04-25,0,0,1,1,checkout,Chrome,1
40475,7705,8,201.60199373492352,desktop,direct,2021-11-16,0,1,3,1,homepage,Chrome,1
40476,4331,3,119.25316592309498,,paid,2023-09-11,0,0,0,0,checkout,Safari,1
40477,2171,3,431.3007476695448,desktop,social,2024-01-11,0,0,0,0,homepage,Chrome,0
40478,8185,4,374.05300769687335,tablet,email,2023-10-08,0,0,1,1,checkout,Safari,0
40479,6269,6,435.491546329085,tablet,organic,2021-03-14,1,0,1,0,homepage,Safari,1
40480,5868,6,127.393106673129,tablet,organic,2019-03-17,0,1,0,0,product,Edge,1
40481,1701,5,179.57790784669743,mobile,email,2023-05-13,0,0,1,1,cart,Safari,1
40482,739,4,275.81709571349325,desktop,email,2021-02-26,0,0,2,0,checkout,Chrome,0
40483,560,8,272.95782102949204,mobile,social,2021-10-13,0,0,3,1,product,Firefox,0
40484,4581,6,311.46087445750885,mobile,email,2022-04-30,1,0,3,1,product,Chrome,1
40485,1629,3,433.817238774199,desktop,organic,2021-10-21,0,0,0,0,checkout,Firefox,0
40486,3526,6,311.5798242970823,tablet,organic,2022-11-11,0,0,2,0,cart,Safari,1
40487,9291,10,319.2265396699793,tablet,direct,2023-01-15,0,0,0,0,product,Firefox,1
40488,5046,3,489.11913058407777,tablet,organic,2021-11-19,0,0,5,1,product,Edge,0
40489,9268,2,310.26220501581963,tablet,social,2022-01-08,0,0,0,0,homepage,Chrome,1
40490,1720,5,215.3199114851708,mobile,social,2022-04-06,0,0,1,0,product,Chrome,1
40491,6413,5,376.2856578777808,tablet,organic,2020-08-02,0,0,0,0,checkout,Chrome,1
40492,7993,3,489.5982622765443,mobile,email,2020-07-14,0,0,0,0,homepage,Chrome,0
40493,1221,4,401.7887190583583,mobile,organic,2019-01-05,0,0,1,1,checkout,Firefox,1
40494,2339,6,355.8394007672248,tablet,paid,2022-05-12,0,0,3,0,product,Chrome,1
40495,9273,6,413.5914042425575,mobile,organic,2024-04-22,0,0,2,1,product,Chrome,1
40496,5189,6,301.55752719276256,tablet,organic,2021-04-21,0,0,0,0,homepage,Safari,1
40497,9683,3,334.2236073431428,desktop,organic,2019-09-02,0,1,0,0,cart,Edge,0
40498,6511,5,367.7637050201045,mobile,email,2020-07-16,0,0,1,1,homepage,Firefox,1
40499,442,6,348.3980497306532,tablet,paid,2024-11-02,0,0,0,0,checkout,Chrome,1
40500,9693,6,272.4678292107468,tablet,organic,2022-06-18,0,0,1,0,checkout,Edge,0
40501,6007,2,401.85566539507744,,email,2020-03-19,0,0,2,1,product,Chrome,0
40502,7025,5,149.60283852291963,desktop,organic,2021-05-25,0,1,2,1,checkout,Chrome,1
40503,5709,8,200.74006718138224,desktop,email,2023-11-22,0,0,2,1,checkout,Chrome,1
40504,6183,3,376.7021967696177,mobile,organic,2021-08-18,0,0,1,0,cart,Safari,1
40505,3779,1,160.61381963407916,mobile,email,2021-05-28,0,1,2,1,homepage,Chrome,0
40506,2710,5,182.05045505494147,mobile,email,2023-12-18,0,0,1,1,checkout,Chrome,1
40507,1269,6,347.9631406703173,desktop,social,2021-11-15,0,0,1,0,homepage,Chrome,1
40508,924,2,410.34158002035474,mobile,social,2022-11-09,0,0,0,0,cart,Firefox,1
40509,148,6,192.9332073190657,tablet,paid,2019-08-11,0,1,2,0,checkout,Chrome,1
40510,9857,2,168.3202083195509,mobile,paid,2020-09-03,0,0,1,0,checkout,Chrome,1
40511,5513,5,177.8484151365766,tablet,direct,2021-04-22,0,0,2,0,product,Firefox,1
40512,6138,8,364.9848466035169,mobile,email,2023-01-17,0,0,2,1,homepage,Firefox,0
40513,9525,7,292.14911711811874,desktop,organic,2024-11-05,1,0,1,0,cart,Chrome,1
40514,4839,7,322.8756362518492,tablet,social,2021-08-22,0,0,2,1,homepage,Chrome,0
40515,2993,4,138.80794180874955,tablet,direct,2020-06-05,0,0,2,0,cart,Chrome,1
40516,4787,4,552.2032580963519,tablet,organic,2019-02-19,0,1,0,0,homepage,Chrome,1
40517,1663,2,407.7552581312795,tablet,paid,2020-04-03,0,0,0,0,product,Chrome,1
40518,2258,6,220.3289829420667,desktop,paid,2021-02-27,0,0,3,1,homepage,Chrome,1
40519,2100,7,418.945533847983,desktop,social,2021-09-24,1,0,1,1,homepage,Chrome,1
40520,8431,5,340.2861137686999,tablet,paid,2020-05-22,0,0,1,1,product,Chrome,0
40521,9751,1,480.2654167138572,desktop,direct,2020-04-14,0,1,2,0,homepage,Edge,1
40522,5416,7,268.1665028149621,desktop,organic,2023-10-22,0,0,1,0,cart,Chrome,1
40523,2847,7,372.3601955664559,mobile,email,2022-08-02,0,1,0,0,checkout,Chrome,0
40524,3683,4,105.20491671220285,tablet,organic,2019-05-28,1,0,0,0,homepage,Safari,1
40525,7869,4,344.3043796759687,mobile,paid,2019-09-18,0,0,3,0,cart,Firefox,1
40526,2219,6,93.17506355792676,desktop,social,2021-03-26,0,0,1,1,homepage,Chrome,1
40527,6491,6,435.0191545603573,tablet,social,2019-09-27,1,0,0,0,product,Edge,1
40528,3656,6,251.6919627646852,mobile,organic,2021-05-22,0,0,0,0,product,Chrome,1
40529,6767,4,234.77052698168092,mobile,social,2023-10-02,0,0,2,1,product,Edge,0
40530,2666,9,332.31928300546946,desktop,direct,2023-11-02,0,0,3,0,cart,Safari,1
40531,7646,4,137.90104879888003,desktop,social,2023-05-02,0,0,1,1,cart,Chrome,1
40532,5070,6,567.3790599114595,mobile,email,2023-03-22,0,0,0,0,homepage,Chrome,1
40533,6533,5,121.07591195626335,desktop,social,2020-11-19,0,0,2,0,product,Chrome,1
40534,3464,6,256.5726921214333,mobile,direct,2019-01-27,0,0,3,0,checkout,Edge,1
40535,3892,7,304.1454698141523,tablet,organic,2023-07-01,1,0,0,0,checkout,Chrome,0
40536,7531,7,205.15198894076752,desktop,organic,2020-12-28,1,0,0,0,homepage,Chrome,1
40537,747,8,426.8809768672797,mobile,direct,2020-12-23,0,1,2,1,product,Chrome,1
40538,2479,9,388.007065966662,tablet,direct,2019-02-06,0,0,2,0,checkout,Chrome,1
40539,4535,3,306.06610839651506,tablet,email,2024-09-08,0,0,0,0,product,Firefox,1
40540,9423,4,329.2244976480472,mobile,paid,2019-10-26,0,0,1,0,homepage,Firefox,0
40541,7287,6,325.5701527128044,mobile,social,2024-06-27,1,0,0,0,cart,Safari,1
40542,191,4,242.49173205106052,tablet,organic,2020-06-02,0,0,0,0,homepage,Firefox,0
40543,3890,7,177.3846487106075,tablet,paid,2023-02-24,0,0,1,1,cart,Chrome,1
40544,3914,3,418.64837418273873,desktop,social,2023-04-18,0,0,2,1,cart,Safari,1
40545,1704,6,271.6148686603752,desktop,email,2019-05-26,0,0,1,0,cart,Edge,1
40546,4745,4,463.5763400416856,tablet,paid,2021-11-19,0,1,2,0,checkout,Chrome,0
40547,1018,7,312.12451780979427,,social,2024-04-18,0,0,2,1,checkout,Chrome,1
40548,4122,3,223.8906627573277,mobile,organic,2022-02-09,1,0,0,0,homepage,Chrome,0
40549,7141,5,227.2392815189469,tablet,paid,2020-03-06,0,0,0,0,homepage,Chrome,1
40550,8116,7,88.01336478015556,tablet,organic,2023-12-08,0,1,1,0,product,Safari,1
40551,7748,6,195.61437591320325,tablet,social,2023-10-05,1,1,2,1,product,Firefox,1
40552,517,6,194.48341557822195,desktop,email,2019-04-10,0,0,0,0,checkout,Chrome,1
40553,4331,2,73.7016849344966,desktop,email,2021-01-17,0,0,0,0,product,Safari,1
40554,8191,4,297.61742661320665,tablet,email,2021-02-06,0,0,0,0,checkout,Safari,1
40555,6117,2,305.4275426744689,mobile,direct,2024-08-21,0,0,1,1,cart,Safari,1
40556,2684,3,356.6210048078941,tablet,direct,2023-05-05,0,1,4,1,product,Chrome,1
40557,995,4,522.4658700479255,tablet,social,2021-12-06,0,0,0,0,checkout,Firefox,0
40558,354,4,248.03304546972464,mobile,email,2022-07-10,1,0,2,1,homepage,Chrome,1
40559,6828,8,355.955672627564,desktop,direct,2020-02-15,0,0,0,0,product,Safari,0
40560,1606,4,241.1010817613923,desktop,email,2023-05-28,0,0,1,1,homepage,Edge,1
40561,4505,2,430.8072247514776,desktop,email,2022-06-17,0,0,2,0,product,Chrome,1
40562,8994,6,241.2083924409132,mobile,social,2021-02-12,0,0,1,0,checkout,Firefox,1
40563,5417,6,252.47634835799056,desktop,social,2019-05-18,0,0,5,0,product,Chrome,1
40564,6094,6,316.7193097644657,mobile,email,2024-04-14,0,0,0,0,product,Safari,0
40565,9910,8,205.1772630394837,mobile,organic,2019-02-27,0,0,0,0,checkout,Chrome,1
40566,32,4,522.5230616442407,mobile,social,2021-01-14,0,0,0,0,homepage,Chrome,0
40567,4505,6,101.68256871177005,tablet,direct,2019-11-26,0,0,2,0,product,Chrome,1
40568,7701,5,227.44224550378132,tablet,organic,2022-06-20,0,0,0,0,cart,Chrome,1
40569,3365,5,175.60803899784895,mobile,direct,2020-10-16,0,0,1,0,homepage,Chrome,1
40570,311,4,347.8456054671785,mobile,email,2023-11-30,1,0,1,1,checkout,Chrome,0
40571,763,1,477.8861226260026,tablet,paid,2022-12-14,0,1,0,0,checkout,Firefox,1
40572,5346,2,39.48827979706154,tablet,organic,2021-02-08,0,0,0,0,homepage,Chrome,0
40573,530,9,333.34200887483524,tablet,paid,2024-10-14,0,0,0,0,homepage,Chrome,1
40574,3538,4,267.7739277986515,desktop,paid,2021-06-13,0,1,2,0,product,Safari,1
40575,8514,6,277.42175917987987,desktop,email,2020-10-24,0,1,3,0,homepage,Chrome,1
40576,8812,7,269.33924439585417,desktop,paid,2023-11-11,1,0,0,0,checkout,Firefox,1
40577,9450,2,322.7626595005675,tablet,paid,2020-05-09,0,0,1,1,checkout,Firefox,1
40578,51,1,278.28012053106056,desktop,paid,2022-10-18,0,1,3,0,product,Chrome,1
40579,3821,6,215.657286293952,tablet,direct,2024-09-14,0,0,1,0,checkout,Safari,0
40580,8262,4,338.63638953650843,mobile,organic,2021-07-30,0,0,0,0,cart,Safari,1
40581,340,5,346.58052086032734,desktop,organic,2022-04-03,0,0,1,1,cart,Chrome,1
40582,7571,2,40.711234933993495,desktop,direct,2019-07-27,0,0,3,1,checkout,Chrome,0
40583,2506,2,545.0508567136952,desktop,organic,2024-11-13,0,0,5,0,homepage,Safari,1
40584,2043,3,380.9418665326172,mobile,email,2024-02-14,0,0,0,0,checkout,Chrome,1
40585,9881,1,216.57656492165063,mobile,direct,2020-07-27,0,1,0,0,cart,Chrome,1
40586,8465,4,433.077235176826,tablet,paid,2024-06-26,1,0,1,0,cart,Edge,0
40587,936,5,167.26854296184962,mobile,organic,2021-03-13,0,0,2,0,cart,Chrome,1
40588,3567,2,315.301103464617,tablet,direct,2023-11-11,0,0,2,1,checkout,Chrome,1
40589,8003,6,393.25845794766536,mobile,paid,2023-06-28,1,0,1,1,checkout,Chrome,1
40590,3932,4,423.84635695392177,desktop,direct,2020-11-22,0,0,1,1,homepage,Chrome,1
40591,1146,4,156.15648805967896,mobile,paid,2022-11-11,1,0,1,0,product,Firefox,1
40592,5083,8,315.6611136721006,tablet,organic,2023-08-30,0,1,1,1,checkout,Chrome,1
40593,2033,5,202.83510643012065,mobile,social,2021-08-28,0,0,4,0,checkout,Safari,0
40594,9892,6,147.1993120709217,desktop,paid,2023-03-08,1,0,1,0,homepage,Chrome,0
40595,5141,7,316.04532153083835,tablet,paid,2022-05-29,0,0,1,1,homepage,Edge,0
40596,7398,3,80.79469976107929,tablet,email,2020-06-14,0,0,2,0,product,Safari,1
40597,9945,7,501.1149124600165,mobile,email,2022-02-24,0,0,1,0,checkout,Edge,1
40598,5401,5,277.79456932875814,mobile,email,2023-08-26,0,0,3,1,product,Chrome,1
40599,4922,3,13.08851310585684,tablet,email,2023-08-03,0,0,2,0,checkout,Safari,1
40600,4368,6,389.7054028327504,mobile,social,2023-10-02,0,0,4,1,checkout,Firefox,1
40601,4871,3,512.2007651400529,mobile,organic,2020-03-03,0,0,1,1,checkout,Safari,0
40602,6652,4,248.38703038351167,desktop,paid,2020-05-25,1,0,2,0,checkout,Safari,1
40603,400,9,296.3278405928553,desktop,social,2024-01-14,0,0,0,0,homepage,Chrome,1
40604,2627,9,369.7867292130769,desktop,paid,2022-05-25,0,0,0,0,homepage,Chrome,1
40605,3416,6,322.1102822844055,,organic,2019-06-12,0,0,0,0,checkout,Safari,1
40606,3861,12,206.8523988143904,desktop,email,2019-11-20,0,0,0,0,checkout,Chrome,1
40607,733,7,262.25887199021133,desktop,social,2021-05-21,0,0,2,0,homepage,Safari,1
40608,717,7,419.3634015656845,tablet,social,2021-11-22,0,0,0,0,homepage,Firefox,1
40609,5217,3,205.31184523295556,tablet,organic,2020-09-23,0,1,1,0,cart,Edge,0
40610,9395,3,268.11118913570266,tablet,organic,2021-11-28,0,0,1,1,homepage,Safari,0
40611,6770,6,317.5870337287696,desktop,social,2022-09-01,0,0,0,0,product,Chrome,1
40612,1171,1,525.0926277885034,desktop,direct,2024-11-22,1,1,2,1,cart,Chrome,0
40613,8651,5,293.4834917482799,tablet,direct,2020-11-14,1,0,0,0,homepage,Safari,1
40614,5664,4,341.0673478442344,desktop,paid,2019-08-03,0,0,1,1,product,Firefox,1
40615,9664,3,282.88730036046974,mobile,email,2022-02-24,0,1,0,0,cart,Edge,1
40616,3351,3,292.7367051209874,mobile,direct,2019-10-19,0,0,1,1,cart,Chrome,1
40617,698,9,373.1280551198381,mobile,organic,2020-08-23,1,0,0,0,product,Safari,0
40618,7332,3,234.69986782571291,desktop,direct,2021-12-20,0,0,2,1,checkout,Firefox,0
40619,6594,4,101.95238138789112,tablet,direct,2022-01-20,0,0,0,0,product,Firefox,0
40620,7656,7,248.0903269772546,desktop,organic,2021-12-21,0,0,0,0,checkout,Chrome,1
40621,5100,4,275.29036372958234,desktop,email,2020-01-01,0,0,1,0,homepage,Firefox,0
40622,8924,2,476.5015793754457,tablet,direct,2024-03-28,0,1,0,0,checkout,Firefox,0
40623,9624,3,523.5847759186821,desktop,email,2023-08-08,0,0,3,0,cart,Chrome,0
40624,2424,9,383.666843539237,desktop,direct,2023-11-26,1,0,0,0,checkout,Edge,1
40625,9479,6,211.46944014278776,desktop,social,2021-11-11,0,0,0,0,cart,Safari,1
40626,4298,7,86.674769209345,mobile,email,2024-10-16,0,0,0,0,checkout,Safari,0
40627,9337,2,351.0233936895629,mobile,email,2022-06-04,0,0,2,1,checkout,Chrome,0
40628,9353,11,223.58154556050263,tablet,organic,2022-06-09,0,1,0,0,cart,Safari,1
40629,8880,2,351.6973131268249,tablet,direct,2022-11-03,1,0,0,0,product,Safari,0
40630,3533,3,318.8119841953365,tablet,direct,2022-12-23,0,0,1,1,checkout,Edge,0
40631,7201,3,316.81032816358766,mobile,direct,2022-05-03,0,0,4,1,homepage,Chrome,0
40632,567,6,474.2400206701294,tablet,paid,2022-09-01,0,0,2,1,checkout,Safari,1
40633,1388,5,219.75808797926507,desktop,social,2023-06-01,0,0,0,0,cart,Safari,1
40634,3473,4,250.724070506011,mobile,direct,2024-04-12,0,1,6,0,homepage,Firefox,0
40635,7882,3,392.3180534252205,desktop,paid,2019-04-18,0,1,1,0,cart,Safari,1
40636,3680,3,3.784964170182637,tablet,organic,2019-02-08,0,0,4,1,product,Chrome,1
40637,4211,4,240.14530657408872,mobile,organic,2019-05-28,0,0,1,1,checkout,Safari,1
40638,559,11,357.9648181210676,tablet,organic,2022-01-26,0,1,3,1,cart,Safari,1
40639,7006,11,432.1024864948071,desktop,organic,2023-08-02,0,0,1,1,cart,Chrome,1
40640,763,6,220.23457020821317,mobile,paid,2023-03-24,0,0,3,1,product,Chrome,1
40641,5935,6,390.8888911066438,desktop,social,2024-04-12,0,0,0,0,product,Chrome,1
40642,6791,4,325.8472890453865,desktop,paid,2023-10-01,0,0,0,0,checkout,Chrome,0
40643,1979,6,372.37698320078863,desktop,paid,2024-05-14,0,0,3,1,cart,Firefox,0
40644,5892,3,285.7759483211938,tablet,organic,2021-08-03,0,1,3,1,cart,Chrome,0
40645,6868,7,439.0222609109633,desktop,social,2021-01-29,1,1,0,0,cart,Firefox,0
40646,9213,6,32.35304058858097,tablet,paid,2020-04-10,0,0,2,1,homepage,Chrome,1
40647,789,7,232.45645895887287,desktop,direct,2022-08-03,1,1,0,0,checkout,Chrome,1
40648,4792,4,424.74842658315634,tablet,social,2019-01-24,0,0,1,1,homepage,Safari,1
40649,7991,3,335.1824976155214,mobile,paid,2021-03-11,1,0,2,1,checkout,Chrome,1
40650,8453,9,198.54888255847575,tablet,email,2020-06-24,0,0,1,1,product,Chrome,1
40651,7163,8,350.24973220299853,tablet,social,2020-01-26,0,0,1,0,product,Chrome,1
40652,8255,5,151.3574120432857,tablet,direct,2023-10-24,1,0,0,0,cart,Chrome,0
40653,6267,1,295.03993730152234,desktop,paid,2022-02-24,0,1,0,0,cart,Firefox,0
40654,7989,5,216.3221643333352,mobile,social,2019-04-07,0,0,0,0,checkout,Safari,1
40655,362,4,346.27534845687507,tablet,social,2021-08-16,0,1,2,0,cart,Safari,1
40656,7793,7,452.4286137077316,mobile,email,2023-11-29,0,0,1,0,checkout,Chrome,1
40657,7148,4,225.30876547367947,mobile,social,2019-08-15,0,0,1,1,cart,Chrome,1
40658,5779,3,352.18926086164,mobile,direct,2022-02-26,0,0,0,0,checkout,Chrome,1
40659,2562,6,241.12240484994945,desktop,direct,2019-05-25,1,1,1,1,product,Chrome,1
40660,7180,7,554.3182527944074,tablet,social,2022-09-07,0,1,2,1,checkout,Firefox,0
40661,1732,5,375.1109307631504,,organic,2021-05-22,1,0,1,0,homepage,Chrome,1
40662,1463,1,162.75615758143064,tablet,email,2024-08-10,0,1,0,0,product,Chrome,1
40663,7832,7,94.16546710295556,mobile,email,2021-07-13,0,0,0,0,cart,Chrome,1
40664,3485,6,451.3822468819856,desktop,direct,2021-10-03,0,0,0,0,cart,Edge,1
40665,6646,4,135.7075507499706,tablet,social,2019-01-28,0,0,2,0,product,Chrome,0
40666,718,4,417.8636919170779,desktop,social,2024-08-22,0,1,1,1,checkout,Safari,0
40667,9304,8,254.04991017943607,tablet,organic,2022-10-22,0,1,2,0,cart,Edge,1
40668,9915,7,362.2774674828545,tablet,social,2019-06-18,0,0,0,0,homepage,Chrome,1
40669,6464,5,535.2159874616154,mobile,email,2022-11-17,0,0,0,0,checkout,Firefox,0
40670,5067,7,206.34917613960184,mobile,direct,2021-10-10,0,0,2,1,cart,Chrome,1
40671,8400,9,188.8537234604732,mobile,organic,2021-05-10,0,1,1,1,product,Firefox,1
40672,5934,8,294.2889070073973,mobile,social,2023-11-24,0,0,0,0,checkout,Safari,0
40673,3184,8,373.7131150560838,desktop,social,2024-03-31,0,0,1,1,product,Chrome,0
40674,9882,9,2.3378309448725787,tablet,organic,2023-07-18,0,0,1,1,homepage,Firefox,1
40675,6630,10,285.9113518602249,tablet,organic,2024-04-06,0,1,2,0,cart,Firefox,1
40676,8664,3,260.49325227105453,desktop,social,2022-07-14,0,0,0,0,checkout,Chrome,1
40677,6032,6,408.9372300736975,tablet,social,2019-09-21,1,0,2,0,product,Chrome,1
40678,4067,4,147.5758330941869,mobile,email,2019-01-29,1,0,0,0,cart,Chrome,0
40679,1818,7,168.41382559948616,desktop,paid,2024-06-30,0,0,3,1,checkout,Chrome,1
40680,1653,10,246.5843621643385,mobile,organic,2024-05-31,0,0,2,0,cart,Chrome,1
40681,2021,10,129.83943496166458,desktop,organic,2024-12-09,0,0,0,0,cart,Edge,0
40682,2904,3,370.54770230822464,tablet,email,2024-06-07,0,0,0,0,product,Safari,1
40683,318,2,307.6684998585365,tablet,email,2024-08-23,0,0,0,0,checkout,Firefox,1
40684,7161,7,261.1676907369498,mobile,organic,2024-09-20,0,0,2,0,product,Firefox,1
40685,3033,2,481.5338082276052,mobile,organic,2020-06-08,0,1,1,0,cart,Chrome,0
40686,2010,6,242.31641380190916,desktop,direct,2020-10-04,0,1,2,1,product,Chrome,1
40687,7663,6,322.3822643727125,mobile,paid,2021-05-25,1,0,0,0,product,Firefox,0
40688,1157,8,274.60912871130057,desktop,paid,2023-10-14,0,0,0,0,product,Chrome,1
40689,1928,4,113.93464206528805,mobile,organic,2019-03-06,0,0,2,1,cart,Firefox,1
40690,4106,3,492.21654949145193,mobile,email,2023-03-11,0,0,0,0,product,Safari,1
40691,4308,6,51.064288444975446,tablet,paid,2020-07-02,0,0,3,1,cart,Chrome,1
40692,1388,4,473.1201476115991,desktop,organic,2019-05-08,0,0,3,1,checkout,Chrome,0
40693,7501,4,369.68648178108816,desktop,social,2024-11-16,0,0,2,1,homepage,Chrome,1
40694,9184,8,328.0852849807913,mobile,organic,2021-08-21,0,0,1,0,cart,Chrome,1
40695,3230,3,378.46074333051513,desktop,paid,2019-12-22,0,0,4,1,product,Chrome,0
40696,511,3,430.638551399107,mobile,direct,2022-08-15,0,0,1,1,cart,Edge,0
40697,3833,5,245.901803877334,tablet,email,2022-04-05,1,1,1,0,homepage,Safari,0
40698,626,5,391.1545469936032,tablet,direct,2022-09-06,0,0,0,0,product,Edge,1
40699,7571,1,238.71534957145516,tablet,email,2021-12-09,0,1,1,1,homepage,Edge,1
40700,5313,3,319.9030336857344,tablet,paid,2019-05-18,0,0,1,1,product,Chrome,1
40701,5248,5,253.05237654487715,desktop,organic,2023-12-04,0,0,1,1,homepage,Firefox,0
40702,3106,6,338.39665324099434,desktop,email,2019-08-31,0,0,0,0,checkout,Edge,0
40703,2531,6,443.0503960795184,desktop,paid,2023-02-17,0,0,2,1,cart,Chrome,0
40704,3267,5,427.61850235922185,desktop,direct,2020-04-30,0,0,2,0,homepage,Chrome,1
40705,3955,4,158.87924160768753,mobile,direct,2023-08-09,0,0,1,0,cart,Chrome,1
40706,6498,6,361.1888993340904,mobile,organic,2020-10-01,0,1,2,1,homepage,Chrome,0
